,year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost,expense
10843,2017.0,8.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2349.0,399.0,2282.0,5459.0,10489.0
10844,2017.0,9.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2156.0,210.0,5094.0,5520.0,12980.0
10845,2017.0,10.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2378.0,384.0,5550.0,6461.0,14773.0
10846,2017.0,11.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2420.0,241.0,2809.0,2883.0,8353.0
10847,2017.0,12.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2098.0,389.0,8307.0,6522.0,17316.0
10848,2018.0,1.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3244.0,242.0,2460.0,3169.0,9115.0
10849,2018.0,2.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2450.0,370.0,3144.0,3428.0,9392.0
10850,2018.0,3.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2816.0,351.0,3107.0,6385.0,12659.0
10851,2018.0,4.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2879.0,266.0,4024.0,3932.0,11101.0
10852,2018.0,5.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2072.0,367.0,2956.0,3430.0,8825.0
10853,2018.0,6.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2397.0,360.0,8238.0,6291.0,17286.0
10854,2018.0,7.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3163.0,217.0,7040.0,3051.0,13471.0
10855,2018.0,8.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2148.0,347.0,5109.0,3427.0,11031.0
10856,2018.0,9.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2907.0,333.0,6234.0,3291.0,12765.0
10857,2018.0,10.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2011.0,220.0,3500.0,3668.0,9399.0
10858,2018.0,11.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3426.0,297.0,2287.0,6256.0,12266.0
10859,2018.0,12.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3219.0,239.0,8164.0,2386.0,14008.0
10860,2019.0,1.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3071.0,222.0,4537.0,2213.0,10043.0
10861,2019.0,2.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2105.0,384.0,9029.0,5908.0,17426.0
10862,2019.0,3.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2363.0,229.0,2670.0,5606.0,10868.0
10863,2019.0,4.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2330.0,339.0,5410.0,3425.0,11504.0
10864,2019.0,5.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3058.0,274.0,5181.0,5677.0,14190.0
10865,2019.0,6.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2326.0,396.0,9340.0,4778.0,16840.0
10866,2019.0,7.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2795.0,245.0,9299.0,3315.0,15654.0
10867,2019.0,8.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3398.0,387.0,5708.0,4146.0,13639.0
10868,2019.0,9.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2384.0,312.0,3658.0,5049.0,11403.0
10869,2019.0,10.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,3097.0,232.0,3204.0,2984.0,9517.0
10870,2019.0,11.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2142.0,266.0,4182.0,2571.0,9161.0
10871,2019.0,12.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2670.0,291.0,3841.0,2122.0,8924.0
10872,2020.0,1.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2026.0,332.0,8978.0,5750.0,17086.0
10873,2020.0,2.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2199.0,301.0,4146.0,2283.0,8929.0
10874,2020.0,3.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2502.0,280.0,5235.0,3249.0,11266.0
10875,2020.0,4.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2432.0,345.0,3019.0,3635.0,9431.0
10876,2020.0,5.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2869.0,274.0,7180.0,2723.0,13046.0
10877,2020.0,6.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2378.0,209.0,4674.0,5860.0,13121.0
10878,2020.0,7.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2176.0,309.0,7914.0,3868.0,14267.0
10879,2020.0,8.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2115.0,323.0,9258.0,4399.0,16095.0
10880,2020.0,9.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2907.0,224.0,7471.0,2341.0,12943.0
10881,2020.0,10.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2576.0,237.0,8838.0,2727.0,14378.0
10882,2020.0,11.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2267.0,260.0,8261.0,2893.0,13681.0
10883,2020.0,12.0,Yorkshire and the Humber,North Yorkshire,North Yorkshire store,2010.0,2456.0,333.0,5253.0,5137.0,13179.0
10884,2012.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2781.0,372.0,6971.0,2742.0,12866.0
10885,2012.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2164.0,367.0,4632.0,4676.0,11839.0
10886,2012.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2505.0,295.0,3196.0,3759.0,9755.0
10887,2012.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3240.0,269.0,5207.0,3158.0,11874.0
10888,2012.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2292.0,383.0,9390.0,3328.0,15393.0
10889,2012.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2276.0,261.0,2132.0,4910.0,9579.0
10890,2012.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3148.0,380.0,8703.0,4036.0,16267.0
10891,2012.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3096.0,315.0,7085.0,3302.0,13798.0
10892,2012.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3133.0,264.0,6225.0,2497.0,12119.0
10893,2012.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3211.0,345.0,5965.0,4221.0,13742.0
10894,2012.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2159.0,322.0,8660.0,2469.0,13610.0
10895,2012.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2095.0,229.0,4704.0,3908.0,10936.0
10896,2013.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3280.0,206.0,2678.0,5950.0,12114.0
10897,2013.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2147.0,257.0,5461.0,4635.0,12500.0
10898,2013.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2104.0,296.0,3427.0,3814.0,9641.0
10899,2013.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2154.0,214.0,3598.0,2627.0,8593.0
10900,2013.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2236.0,343.0,5468.0,2462.0,10509.0
10901,2013.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2547.0,379.0,3881.0,5346.0,12153.0
10902,2013.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3488.0,310.0,5730.0,4897.0,14425.0
10903,2013.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3392.0,304.0,2901.0,2247.0,8844.0
10904,2013.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2312.0,215.0,4698.0,5826.0,13051.0
10905,2013.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2266.0,302.0,4046.0,2086.0,8700.0
10906,2013.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2198.0,320.0,3176.0,6484.0,12178.0
10907,2013.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2659.0,383.0,6817.0,5783.0,15642.0
10908,2014.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3065.0,356.0,5232.0,4775.0,13428.0
10909,2014.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2704.0,246.0,4410.0,2430.0,9790.0
10910,2014.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2384.0,250.0,6934.0,6205.0,15773.0
10911,2014.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2547.0,224.0,6623.0,2487.0,11881.0
10912,2014.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3382.0,285.0,6676.0,2500.0,12843.0
10913,2014.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3318.0,264.0,6842.0,4365.0,14789.0
10914,2014.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2335.0,320.0,4515.0,4504.0,11674.0
10915,2014.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2017.0,210.0,8579.0,2504.0,13310.0
10916,2014.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3206.0,310.0,2574.0,2016.0,8106.0
10917,2014.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2997.0,334.0,8275.0,4064.0,15670.0
10918,2014.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3423.0,340.0,7972.0,2605.0,14340.0
10919,2014.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2863.0,200.0,7304.0,4092.0,14459.0
10920,2015.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2458.0,242.0,6745.0,5244.0,14689.0
10921,2015.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2959.0,310.0,3394.0,2339.0,9002.0
10922,2015.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2579.0,309.0,8545.0,4048.0,15481.0
10923,2015.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3364.0,216.0,2764.0,2661.0,9005.0
10924,2015.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2102.0,388.0,5424.0,6487.0,14401.0
10925,2015.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3194.0,356.0,7459.0,4372.0,15381.0
10926,2015.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2971.0,280.0,3121.0,6377.0,12749.0
10927,2015.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3075.0,209.0,4713.0,2434.0,10431.0
10928,2015.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3155.0,390.0,5977.0,4956.0,14478.0
10929,2015.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2871.0,314.0,6386.0,4453.0,14024.0
10930,2015.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3267.0,318.0,2535.0,3512.0,9632.0
10931,2015.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3376.0,348.0,8224.0,2976.0,14924.0
10932,2016.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3215.0,255.0,2675.0,2143.0,8288.0
10933,2016.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3392.0,276.0,5957.0,3465.0,13090.0
10934,2016.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3303.0,303.0,3592.0,4849.0,12047.0
10935,2016.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2796.0,293.0,3814.0,5885.0,12788.0
10936,2016.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3407.0,211.0,4496.0,2748.0,10862.0
10937,2016.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3083.0,316.0,2771.0,3779.0,9949.0
10938,2016.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2067.0,297.0,3882.0,5936.0,12182.0
10939,2016.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3405.0,320.0,9381.0,2288.0,15394.0
10940,2016.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2160.0,235.0,5659.0,2853.0,10907.0
10941,2016.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2288.0,276.0,8660.0,3366.0,14590.0
10942,2016.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2273.0,331.0,6425.0,2224.0,11253.0
10943,2016.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2572.0,287.0,2751.0,6178.0,11788.0
10944,2017.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3046.0,362.0,3725.0,3122.0,10255.0
10945,2017.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2635.0,216.0,3722.0,2733.0,9306.0
10946,2017.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3298.0,259.0,3389.0,6498.0,13444.0
10947,2017.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3079.0,253.0,8189.0,2035.0,13556.0
10948,2017.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2563.0,235.0,5873.0,4768.0,13439.0
10949,2017.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3236.0,343.0,4817.0,2433.0,10829.0
10950,2017.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2282.0,202.0,5479.0,2195.0,10158.0
10951,2017.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2461.0,234.0,7529.0,3217.0,13441.0
10952,2017.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2129.0,242.0,3085.0,4997.0,10453.0
10953,2017.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2247.0,398.0,8806.0,5750.0,17201.0
10954,2017.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2418.0,395.0,7717.0,3816.0,14346.0
10955,2017.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2453.0,266.0,9008.0,3267.0,14994.0
10956,2018.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2045.0,228.0,4084.0,3041.0,9398.0
10957,2018.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3050.0,311.0,4595.0,4517.0,12473.0
10958,2018.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2292.0,318.0,5363.0,2518.0,10491.0
10959,2018.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2278.0,346.0,9296.0,2781.0,14701.0
10960,2018.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2375.0,303.0,2373.0,4661.0,9712.0
10961,2018.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3236.0,230.0,8777.0,4820.0,17063.0
10962,2018.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2191.0,302.0,6272.0,3768.0,12533.0
10963,2018.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2720.0,352.0,4821.0,6424.0,14317.0
10964,2018.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3162.0,393.0,2522.0,2223.0,8300.0
10965,2018.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2346.0,308.0,5020.0,5537.0,13211.0
10966,2018.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2840.0,320.0,7445.0,4877.0,15482.0
10967,2018.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2538.0,317.0,4859.0,4171.0,11885.0
10968,2019.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2920.0,245.0,2064.0,4243.0,9472.0
10969,2019.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3010.0,235.0,4962.0,5337.0,13544.0
10970,2019.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3210.0,250.0,2657.0,2769.0,8886.0
10971,2019.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3115.0,364.0,3063.0,3226.0,9768.0
10972,2019.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2885.0,279.0,3456.0,6226.0,12846.0
10973,2019.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3337.0,394.0,4222.0,3313.0,11266.0
10974,2019.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2744.0,348.0,2095.0,6258.0,11445.0
10975,2019.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2774.0,276.0,4522.0,5265.0,12837.0
10976,2019.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2224.0,351.0,7080.0,4987.0,14642.0
10977,2019.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3106.0,276.0,3069.0,2829.0,9280.0
10978,2019.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2153.0,315.0,6885.0,3671.0,13024.0
10979,2019.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2303.0,278.0,7507.0,2534.0,12622.0
10980,2020.0,1.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2835.0,375.0,3804.0,4051.0,11065.0
10981,2020.0,2.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2945.0,375.0,8269.0,5368.0,16957.0
10982,2020.0,3.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2949.0,339.0,2818.0,3054.0,9160.0
10983,2020.0,4.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2209.0,248.0,9161.0,3288.0,14906.0
10984,2020.0,5.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2647.0,248.0,7819.0,4489.0,15203.0
10985,2020.0,6.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3220.0,325.0,8820.0,3994.0,16359.0
10986,2020.0,7.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2235.0,224.0,5658.0,3393.0,11510.0
10987,2020.0,8.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3365.0,216.0,8574.0,6108.0,18263.0
10988,2020.0,9.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,2131.0,221.0,9065.0,3370.0,14787.0
10989,2020.0,10.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3434.0,245.0,9435.0,3960.0,17074.0
10990,2020.0,11.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3482.0,348.0,5868.0,2573.0,12271.0
10991,2020.0,12.0,East Midlands,Newark and Sherwood,Newark and Sherwood store,2012.0,3067.0,374.0,5899.0,3459.0,12799.0
10992,2010.0,1.0,South East England,Kent,Kent branch,2010.0,3269.0,296.0,7568.0,2997.0,14130.0
10993,2010.0,2.0,South East England,Kent,Kent branch,2010.0,2331.0,326.0,8298.0,3519.0,14474.0
10994,2010.0,3.0,South East England,Kent,Kent branch,2010.0,2901.0,322.0,9137.0,2907.0,15267.0
10995,2010.0,4.0,South East England,Kent,Kent branch,2010.0,2907.0,241.0,5851.0,2987.0,11986.0
10996,2010.0,5.0,South East England,Kent,Kent branch,2010.0,2249.0,387.0,6628.0,2111.0,11375.0
10997,2010.0,6.0,South East England,Kent,Kent branch,2010.0,2431.0,249.0,6219.0,6475.0,15374.0
10998,2010.0,7.0,South East England,Kent,Kent branch,2010.0,2387.0,265.0,8837.0,5726.0,17215.0
10999,2010.0,8.0,South East England,Kent,Kent branch,2010.0,2356.0,358.0,5940.0,3074.0,11728.0
11000,2010.0,9.0,South East England,Kent,Kent branch,2010.0,2272.0,302.0,4289.0,6080.0,12943.0
11001,2010.0,10.0,South East England,Kent,Kent branch,2010.0,3301.0,375.0,8469.0,2894.0,15039.0
11002,2010.0,11.0,South East England,Kent,Kent branch,2010.0,2942.0,307.0,7619.0,3521.0,14389.0
11003,2010.0,12.0,South East England,Kent,Kent branch,2010.0,2445.0,386.0,4377.0,6069.0,13277.0
11004,2011.0,1.0,South East England,Kent,Kent branch,2010.0,2115.0,302.0,3136.0,4760.0,10313.0
11005,2011.0,2.0,South East England,Kent,Kent branch,2010.0,2226.0,368.0,3288.0,4622.0,10504.0
11006,2011.0,3.0,South East England,Kent,Kent branch,2010.0,2808.0,233.0,7595.0,5699.0,16335.0
11007,2011.0,4.0,South East England,Kent,Kent branch,2010.0,2678.0,400.0,2266.0,5221.0,10565.0
11008,2011.0,5.0,South East England,Kent,Kent branch,2010.0,2945.0,224.0,6535.0,2950.0,12654.0
11009,2011.0,6.0,South East England,Kent,Kent branch,2010.0,2211.0,307.0,7050.0,5860.0,15428.0
11010,2011.0,7.0,South East England,Kent,Kent branch,2010.0,2761.0,360.0,7795.0,3735.0,14651.0
11011,2011.0,8.0,South East England,Kent,Kent branch,2010.0,2679.0,316.0,5037.0,2653.0,10685.0
11012,2011.0,9.0,South East England,Kent,Kent branch,2010.0,2337.0,234.0,8495.0,2673.0,13739.0
11013,2011.0,10.0,South East England,Kent,Kent branch,2010.0,3008.0,399.0,6040.0,6152.0,15599.0
11014,2011.0,11.0,South East England,Kent,Kent branch,2010.0,3416.0,274.0,4658.0,3971.0,12319.0
11015,2011.0,12.0,South East England,Kent,Kent branch,2010.0,2683.0,350.0,6639.0,5180.0,14852.0
11016,2012.0,1.0,South East England,Kent,Kent branch,2010.0,3189.0,272.0,4065.0,3826.0,11352.0
11017,2012.0,2.0,South East England,Kent,Kent branch,2010.0,3170.0,256.0,5716.0,3505.0,12647.0
11018,2012.0,3.0,South East England,Kent,Kent branch,2010.0,2962.0,329.0,6705.0,3957.0,13953.0
11019,2012.0,4.0,South East England,Kent,Kent branch,2010.0,3010.0,310.0,3404.0,5787.0,12511.0
11020,2012.0,5.0,South East England,Kent,Kent branch,2010.0,2134.0,367.0,4321.0,2934.0,9756.0
11021,2012.0,6.0,South East England,Kent,Kent branch,2010.0,2837.0,304.0,6750.0,5672.0,15563.0
11022,2012.0,7.0,South East England,Kent,Kent branch,2010.0,2386.0,308.0,6672.0,3099.0,12465.0
11023,2012.0,8.0,South East England,Kent,Kent branch,2010.0,2968.0,379.0,8996.0,2039.0,14382.0
11024,2012.0,9.0,South East England,Kent,Kent branch,2010.0,3053.0,227.0,4292.0,6260.0,13832.0
11025,2012.0,10.0,South East England,Kent,Kent branch,2010.0,2719.0,325.0,8131.0,5841.0,17016.0
11026,2012.0,11.0,South East England,Kent,Kent branch,2010.0,2757.0,285.0,5460.0,6350.0,14852.0
11027,2012.0,12.0,South East England,Kent,Kent branch,2010.0,3317.0,320.0,8351.0,5379.0,17367.0
11028,2013.0,1.0,South East England,Kent,Kent branch,2010.0,2893.0,382.0,4812.0,6497.0,14584.0
11029,2013.0,2.0,South East England,Kent,Kent branch,2010.0,2080.0,212.0,3980.0,4908.0,11180.0
11030,2013.0,3.0,South East England,Kent,Kent branch,2010.0,2878.0,267.0,2603.0,3066.0,8814.0
11031,2013.0,4.0,South East England,Kent,Kent branch,2010.0,2707.0,263.0,4821.0,2005.0,9796.0
11032,2013.0,5.0,South East England,Kent,Kent branch,2010.0,3118.0,278.0,2343.0,2399.0,8138.0
11033,2013.0,6.0,South East England,Kent,Kent branch,2010.0,3099.0,393.0,4004.0,5134.0,12630.0
11034,2013.0,7.0,South East England,Kent,Kent branch,2010.0,2779.0,266.0,2381.0,6216.0,11642.0
11035,2013.0,8.0,South East England,Kent,Kent branch,2010.0,2174.0,297.0,4940.0,5040.0,12451.0
11036,2013.0,9.0,South East England,Kent,Kent branch,2010.0,2227.0,368.0,5308.0,3841.0,11744.0
11037,2013.0,10.0,South East England,Kent,Kent branch,2010.0,2176.0,249.0,7475.0,5083.0,14983.0
11038,2013.0,11.0,South East England,Kent,Kent branch,2010.0,2719.0,396.0,8952.0,2840.0,14907.0
11039,2013.0,12.0,South East England,Kent,Kent branch,2010.0,2393.0,241.0,2969.0,2943.0,8546.0
11040,2014.0,1.0,South East England,Kent,Kent branch,2010.0,2145.0,233.0,5776.0,3448.0,11602.0
11041,2014.0,2.0,South East England,Kent,Kent branch,2010.0,3162.0,233.0,2241.0,2772.0,8408.0
11042,2014.0,3.0,South East England,Kent,Kent branch,2010.0,2293.0,368.0,4704.0,3442.0,10807.0
11043,2014.0,4.0,South East England,Kent,Kent branch,2010.0,3136.0,340.0,4411.0,4022.0,11909.0
11044,2014.0,5.0,South East England,Kent,Kent branch,2010.0,2772.0,399.0,2032.0,2987.0,8190.0
11045,2014.0,6.0,South East England,Kent,Kent branch,2010.0,2067.0,289.0,2054.0,2751.0,7161.0
11046,2014.0,7.0,South East England,Kent,Kent branch,2010.0,2171.0,395.0,8868.0,3314.0,14748.0
11047,2014.0,8.0,South East England,Kent,Kent branch,2010.0,2597.0,235.0,8235.0,5921.0,16988.0
11048,2014.0,9.0,South East England,Kent,Kent branch,2010.0,2065.0,293.0,8416.0,6008.0,16782.0
11049,2014.0,10.0,South East England,Kent,Kent branch,2010.0,3309.0,281.0,3057.0,4942.0,11589.0
11050,2014.0,11.0,South East England,Kent,Kent branch,2010.0,2104.0,314.0,6646.0,4702.0,13766.0
11051,2014.0,12.0,South East England,Kent,Kent branch,2010.0,2686.0,295.0,5151.0,3859.0,11991.0
11052,2015.0,1.0,South East England,Kent,Kent branch,2010.0,2963.0,362.0,8766.0,4721.0,16812.0
11053,2015.0,2.0,South East England,Kent,Kent branch,2010.0,3279.0,232.0,6297.0,4954.0,14762.0
11054,2015.0,3.0,South East England,Kent,Kent branch,2010.0,2656.0,280.0,8705.0,4604.0,16245.0
11055,2015.0,4.0,South East England,Kent,Kent branch,2010.0,2288.0,342.0,7865.0,2888.0,13383.0
11056,2015.0,5.0,South East England,Kent,Kent branch,2010.0,2309.0,285.0,8389.0,3044.0,14027.0
11057,2015.0,6.0,South East England,Kent,Kent branch,2010.0,2240.0,392.0,4487.0,5172.0,12291.0
11058,2015.0,7.0,South East England,Kent,Kent branch,2010.0,3336.0,393.0,5006.0,2712.0,11447.0
